Date,Index_Value
2018-10-25,185.182427
2018-10-26,180.88603
2018-10-29,181.161083
2018-10-30,183.135111
2018-10-31,184.593598
2018-11-01,185.482798
2018-11-02,185.484814
2018-11-05,186.587012
2018-11-06,187.68724
2018-11-07,191.655095
2018-11-08,191.762894
2018-11-09,190.752182
2018-11-12,187.638674
2018-11-13,187.508531
2018-11-14,186.087617
2018-11-15,186.625509
2018-11-16,187.041418
2018-11-19,183.71334
2018-11-20,179.422812
2018-11-21,179.935059
2018-11-23,178.772577
2018-11-26,181.01042
2018-11-27,182.424773
2018-11-28,187.110253
2018-11-29,187.168807
2018-11-30,189.20736
2018-12-03,190.50237
2018-12-04,185.762232
2018-12-06,186.470537
2018-12-07,182.180654
2018-12-10,182.439751
2018-12-11,182.623722
2018-12-12,183.459637
2018-12-13,184.174435
2018-12-14,180.693474
2018-12-17,176.507647
2018-12-18,177.058114
2018-12-19,175.081466
2018-12-20,171.917671
2018-12-21,169.707175
2018-12-24,164.990945
2018-12-26,172.794919
2018-12-27,174.536113
2018-12-28,174.912652
2018-12-31,176.604698
2018-12-31,177.92268
2019-01-02,177.471284
2019-01-03,173.340798
2019-01-04,177.656163
2019-01-07,178.651794
2019-01-08,180.491626
2019-01-09,180.719102
2019-01-10,181.73995
2019-01-11,182.11772
2019-01-14,181.031509
2019-01-15,182.708754
2019-01-16,181.742054
2019-01-17,183.177169
2019-01-18,185.601552
2019-01-22,184.397503
2019-01-23,185.387285
2019-01-24,185.704132
2019-01-25,186.489636
2019-01-28,185.517776
2019-01-29,185.109178
2019-01-30,187.125123
2019-01-31,189.801652
2019-02-01,189.656092
2019-02-04,190.232282
2019-02-05,191.223442
2019-02-06,191.572502
2019-02-07,189.993053
2019-02-08,190.304475
2019-02-11,190.256668
2019-02-12,192.259135
2019-02-13,193.200683
2019-02-14,192.024234
2019-02-15,194.001939
2019-02-19,194.432058
2019-02-20,194.652312
2019-02-21,194.274483
2019-02-22,195.239229
2019-02-25,196.230268
2019-02-26,195.941217
2019-02-27,195.383752
2019-02-28,194.363385
2019-03-01,195.002179
2019-03-04,194.610105
2019-03-05,195.774631
2019-03-06,195.07549
2019-03-07,193.94187
2019-03-08,194.099577
2019-03-11,196.386642
2019-03-12,197.131436
2019-03-13,198.668097
2019-03-14,198.198193
2019-03-15,199.209949
2019-03-18,199.505355
2019-03-19,200.07087
2019-03-20,199.638076
2019-03-21,201.4077
2019-03-22,199.29093
2019-03-25,199.461335
2019-03-26,201.362986
2019-03-27,200.251327
2019-03-28,200.581085
2019-03-29,201.953639
2019-03-29,203.315875
2019-04-01,204.643057
2019-04-02,204.575973
2019-04-03,205.15035
2019-04-04,205.973491
2019-04-05,206.984028
2019-04-08,207.434275
2019-04-09,206.805531
2019-04-10,206.885041
2019-04-11,206.681891
2019-04-12,207.024941
2019-04-15,207.570763
2019-04-16,207.1117
2019-04-17,207.003193
2019-04-18,207.081513
2019-04-22,207.343307
2019-04-23,208.121907
2019-04-24,207.854965
2019-04-25,208.433611
2019-04-26,208.943323
2019-04-29,209.10281
2019-04-30,210.561744
2019-05-01,208.400476
2019-05-02,208.498754
2019-05-03,209.644262
2019-05-06,209.263403
2019-05-07,206.600582
2019-05-08,206.141794
2019-05-09,206.07545
2019-05-10,208.00514
2019-05-13,204.650811
2019-05-14,205.606805
2019-05-15,206.705762
2019-05-16,208.31342
2019-05-17,207.964625
2019-05-20,206.82286
2019-05-21,207.886329
2019-05-22,208.586771
2019-05-23,206.859566
2019-05-24,207.347922
2019-05-28,205.100909
2019-05-29,204.071788
2019-05-30,204.383505
2019-05-31,201.757816
2019-06-03,202.701384
2019-06-04,206.144324
2019-06-05,207.846239
2019-06-06,209.502888
2019-06-07,211.150092
2019-06-10,212.248659
2019-06-11,212.260395
2019-06-12,212.329235
2019-06-13,213.410744
2019-06-14,214.1637
2019-06-17,214.508828
2019-06-18,215.750347
2019-06-19,216.286734
2019-06-20,218.781936
2019-06-21,219.245947
2019-06-24,219.001343
2019-06-25,217.426447
2019-06-26,216.083046
2019-06-27,216.626846
2019-06-28,217.551835
2019-06-28,218.85962
2019-07-01,220.329197
2019-07-02,221.605539
2019-07-03,223.498263
2019-07-05,222.509807
2019-07-08,221.726624
2019-07-09,221.381584
2019-07-10,223.171041
2019-07-11,223.125737
2019-07-12,223.051598
2019-07-15,223.340417
2019-07-16,222.563362
2019-07-17,221.555799
2019-07-18,222.43706
2019-07-19,220.682649
2019-07-22,220.290709
2019-07-23,221.367092
2019-07-24,221.68764
2019-07-25,220.78238
2019-07-26,222.926638
2019-07-29,222.441203
2019-07-30,221.215804
2019-07-31,218.678381
2019-08-01,217.133483
2019-08-02,216.698625
2019-08-05,212.104888
2019-08-06,214.000251
2019-08-07,213.935234
2019-08-08,217.423976
2019-08-09,217.011445
2019-08-12,215.473003
2019-08-13,217.75187
2019-08-14,212.354225
2019-08-15,214.020162
2019-08-16,216.603636
2019-08-19,218.93109
2019-08-20,217.323343
2019-08-21,218.651886
2019-08-22,218.625016
2019-08-23,214.173966
2019-08-26,216.896438
2019-08-27,217.236338
2019-08-28,218.47911
2019-08-29,220.16403
